start calculating points
-0.901837639185 0.0208345329185 -0.431572467597
0.850234070611 -0.425117035306 0.310447308677
0.302301718305 0.812745603312 -0.498054470322
-0.52394787708 0.82096291568 0.226932838481
-0.616274114209 -0.300433630677 -0.727973797409
0.697155733642 0.236133393653 0.676915728472
0.34193072901 0.488472470014 0.802793885501
-0.549086680077 -0.506849243148 0.664535674349
-0.401065466491 0.902397299606 0.157561433264
-0.154161090008 0.916157334902 -0.369986616018
-0.407733842882 -0.452621972374 0.793023621018
0.288188679436 -0.921362347394 0.260842308395
0.209610904075 -0.972594594909 -0.100613233956
0.950156217662 -0.288142612374 0.119067195196
-0.0500492670577 -0.670972986492 0.739790728696
-0.540418222421 0.55799279876 0.629755652144
0.713464383169 0.649203156971 0.263635799785
-0.510646505974 -0.456096730855 0.728845606449
0.508415168016 0.632014845453 0.58486857674
0.609347676149 0.69862938694 0.374983185323
-0.466494652521 -0.609452691196 0.641053941851
-0.0760620688123 -0.930641783116 -0.357939147352
-0.879472002334 0.394689874218 -0.265986654364
0.0713702801094 0.740891479231 -0.667821906738
-0.132770477417 0.617986222161 -0.774896786382
-0.20233841825 0.954938632473 -0.217143668366
-0.384879202595 -0.830528805599 0.402603902714
-0.827489829423 -0.276391714919 -0.488741447113
-0.458078787776 0.25223325656 -0.852374453204
-0.625075720101 0.669050896389 -0.402058754638
-0.406579889988 -0.556492028195 0.724575334671
0.21018302964 0.469196460107 0.857716605806
0.631643561052 0.447474140062 0.633082384653
0.440239586847 0.540413864094 -0.717036931871
-0.529685819105 -0.497024227042 0.687313502539
0.299912312135 0.797235260105 -0.523897456641
-0.294264206806 -0.871474766309 -0.392352275741
-0.69304308193 0.215025299883 -0.688080959625
-0.382549478473 0.868093047304 0.316338991814
0.899656727106 0.321305973966 -0.295601496049
-0.750297072437 -0.542480976834 0.377847446551
-0.712210367932 0.618907699644 0.331224472423
-0.544793111628 -0.836068636657 0.0647278944509
0.285545986204 -0.923265355394 0.256991387584
0.746761392634 -0.383914947937 0.543099194643
-0.442061807499 0.632981254796 -0.635543931941
-0.325096194444 0.722734514921 -0.609891207758
0.542637781278 0.688127621186 -0.481689334831
0.700642414905 -0.696749957045 0.153752085493
0.555687840976 0.713422150003 -0.426895607
0.874472875501 0.484212253376 0.0289081942314
0.209905953808 0.856341988546 0.471824002366
-0.325650325165 -0.451044415889 0.830969795248
-0.707035129079 -0.707035129079 0.0142356066258
0.434583650545 -0.732977354264 0.5233366496
0.762493309953 0.0580157953225 -0.644389726618
0.518564742275 0.568748427011 0.638447989144
-0.00359115624739 -0.833148249394 0.553038062098
0.620362691923 -0.617910665473 -0.483049210707
-0.388811831538 -0.854454743561 0.344575754896
0.829402471531 0.540174942997 0.142487091263
0.876444383933 -0.470287230403 0.103320679407
0.0 -0.844426499417 0.535671435754
0.474783891826 -0.401248339556 0.783313491564
-0.375209508936 -0.889456044026 -0.260932501138
-0.00647475647235 -0.53308828289 0.846034845721
0.341687269042 -0.688885623068 -0.639285858208
0.657553763536 0.629713785645 -0.413622528676
-0.821840419838 0.548692291962 -0.153346317404
-0.0926887462496 -0.199280804437 0.975549054277
-0.0780274314641 -0.382334414174 -0.920723691276
-0.677282836944 -0.64434942204 0.355108125924
0.111737501732 0.802115637431 0.586621884091
0.36756098274 0.371292566321 -0.852666848284
-0.675528396802 -0.729746511079 -0.105505519674
-0.472356541101 0.0 0.881407566384
0.393811851903 0.101801703213 -0.913536336728
-0.688452647809 0.0690425291499 -0.721987590539
-0.424257521831 0.505946858333 -0.751014867838
-0.945027874451 0.0101343471791 0.326832696526
-0.66143396618 0.68049969026 -0.315317744409
-0.29760825857 -0.658091501344 -0.691624826253
-0.559755040252 0.693195096287 -0.454042788068
0.688517762742 0.656357697391 -0.308444263139
-0.243189943857 0.892305959415 -0.380327130243
0.564796339293 0.465239018469 -0.681584734876
0.839829694179 -0.280794122674 0.464586639333
-0.893840800321 0.229046705082 0.385468845138
0.672170663607 -0.552582017935 -0.492787695099
-0.74686300755 -0.228298735932 -0.6245601133
-0.694881371163 0.380218108749 -0.610388458107
-0.513771392411 -0.8338697992 -0.201742693355
0.913157399841 -0.244858738264 0.325864636637
-0.75928134715 0.542343819393 0.359659585492
0.0523946285088 -0.967117517891 0.248874485417
-0.712025142404 -0.632672942799 -0.304540874161
-0.411880773204 -0.249757490134 -0.876342070647
-0.272736016734 0.400248959622 0.874880469263
0.97553721736 0.12194215217 0.182913228255
0.0587259951021 0.903165303983 -0.425257205912
0.220583009977 0.705265406048 -0.67375354748
-0.934002364766 0.291319785201 0.206814809341
0.843988140477 0.300242279665 -0.444453138402
0.769209752461 -0.569932614518 -0.288951850018
0.0286048528594 -0.977332472697 -0.209768920969
-0.0435517838596 0.228128391645 0.972656506197
-0.756912833079 -0.550039550726 -0.35290148166
0.716095941167 0.609443354185 -0.34027253942
0.756922379147 0.60305109468 -0.251789374583
0.18749394722 0.767020693172 -0.613616554537
0.935350232498 -0.218073228363 0.278503159115
-0.481378717526 0.700004885069 -0.527510844622
-0.490581094363 -0.733377161404 -0.470625253237
0.0341120839888 0.843326520834 0.536317764935
0.704876051147 -0.0793694213088 0.704876051147
0.543330044338 -0.836807586534 -0.0674205164506
0.383165671586 -0.0787817268681 0.920313809323
-0.627440953599 -0.0978268153461 0.772494507389
-0.954534330292 -0.0978397688549 0.281587627436
-0.126029537323 -0.96554887465 -0.22766626097
-0.699948202757 -0.438699929897 -0.563573318182
0.786406675267 -0.030413517828 -0.616959933082
-0.72955240038 0.631221424676 -0.263273257528
0.911069797485 0.185438985329 -0.368190449131
0.267342723707 0.644252137458 -0.716566152886
0.97518858751 -0.193913580802 -0.106792986528
0.611827788618 -0.369786026088 -0.699231758421
0.444207514011 -0.676233431982 -0.587697226441
0.0597406303373 -0.975763628843 0.210514602141
-0.0141720685495 0.703879404625 0.710178101758
-0.488549363578 -0.869944777524 0.0671982396
0.347346363816 -0.645485326091 -0.680219962472
-0.662866535868 -0.288561302927 -0.690898205295
0.0320954009357 0.0320954009357 -0.998969354123
-0.499264007157 -0.670016009605 0.549376007876
-0.469214712311 -0.791799827025 0.391012260259
-0.387406132938 -0.658040913749 0.64567688823
0.734310131917 0.632886080548 -0.245446204315
0.930034857187 0.360705342934 0.0701913099764
0.779694708322 -0.625299716575 -0.0328089357462
-0.553343584566 0.489133066221 0.674210442628
0.510489297061 -0.00209216925025 0.859881561853
-0.581589126961 0.701649080784 -0.411634127393
0.117500556803 0.622752951056 -0.773545332286
0.120596306659 -0.863316417513 -0.490042134997
0.369605940208 0.534264510727 0.76023212346
-0.404981725312 -0.242213950545 0.881658779985
0.374342351486 0.292249730546 0.880032896476
0.689798626381 0.584859687277 0.426751685692
0.550263214446 0.463834437308 0.694311176343
0.329530841575 -0.713730394195 -0.618060149867
0.188568848596 -0.953037153717 0.236985174587
-0.0557534458863 -0.983650080995 0.171242726651
-0.746746965106 0.550419124515 0.373373482553
-0.74267759547 -0.284577396395 0.606172990695
0.423865192568 -0.635027124865 0.645816420676
0.560528391355 0.619250413306 -0.549851660091
-0.844346241622 -0.269211845155 -0.46325414913
-0.67563800931 0.355500991124 -0.645857821572
0.921394264598 0.151832463466 -0.357742242688
0.820337982111 -0.403413266497 0.405343473514
-0.739085618707 -0.433944460776 0.515213211381
0.607690047081 -0.584064948059 -0.538127255515
0.547040058181 -0.565376596444 0.617330121523
0.321893689703 0.729927944257 0.602983953951
0.337720031429 0.527573454503 -0.779494342812
0.218263058881 0.736637823723 0.640098393834
-0.561928300491 0.827158458323 0.00674313960589
-0.0258280787307 -0.850604726198 -0.525170934191
0.22997301924 0.742862486611 -0.628703218067
0.775822438761 -0.45519346514 0.436919274934
0.339440665984 0.184103412059 0.92243480417
0.615101662983 0.101112602134 -0.781937456505
0.859487096224 0.510025309847 0.0340016873231
-0.87331905505 -0.477454708297 0.0966996877564
-0.815104218525 -0.324432929084 -0.479946233934
-0.366076851542 0.770353026724 -0.522057423069
-0.136101919732 -0.495933022585 -0.857628535297
-0.442325970567 -0.872421729966 -0.207913589852
0.580397942985 -0.768587579043 -0.269093591747
0.687260024553 -0.717804914533 0.111488848427
0.43613476273 -0.898763693289 0.0448362840189
-0.605504056304 0.566741103472 -0.558721182196
-0.160670242523 -0.66245576917 -0.731667565949
0.748631838801 -0.0939912220521 0.656289585557
-0.0532662191115 0.532662191115 -0.844650045911
-0.711701297797 -0.496729938052 -0.496729938052
0.302790126557 -0.759457202675 0.575797617714
0.612191651095 -0.483164711178 -0.625917921298
-0.702140262945 -0.642699817405 -0.306489797317
0.914849273839 -0.122549902726 -0.384749694605
0.498582084109 -0.66410326183 0.557120061596
-0.554919826007 -0.677434592788 0.482852316136
0.4042998551 0.304718610001 0.862373582553
0.621889571506 0.701344750175 0.34838039878
0.637714545105 0.618958234955 0.458487581448
-0.853657122174 -0.393995594849 -0.340642024714
0.364139816927 0.902993182379 -0.228047158075
0.625139715173 0.337701102418 -0.70367485527
-0.720613245224 -0.681187596549 0.129228515101
0.00871129201342 -0.711422181096 -0.702710889083
-0.574778014901 -0.814268854443 0.0812186325403
-0.773577764764 -0.188752974602 -0.604937812045
-0.617291449104 -0.578624423209 -0.533052571262
-0.311284725152 0.939618707404 -0.142191788032
-0.694399963084 -0.566104357895 -0.444223532966
0.727214102455 -0.681604855611 0.0810831055002
-0.656552842151 -0.3803837895 0.651342105309
0.724091611317 -0.664095449236 0.186194985767
-0.525457527562 -0.32040093144 -0.788186291343
0.65919721682 0.751863918226 -0.0126363683736
-0.594492623547 -0.780853947543 0.191952163716
0.411943848935 -0.125455626721 0.902531523576
-0.965536878145 -0.0393478978554 -0.257274716747
-0.515742199579 0.821648112074 -0.242702211566
0.489660746481 0.864626182975 0.112489630948
-0.323328351079 -0.74540723303 -0.582946682241
-0.966125645841 0.0181716422415 -0.257431598422
-0.888602082311 0.417221745193 0.190558008622
0.703128014767 0.650992270185 -0.286042058112
-0.0383813679538 0.623132797368 -0.781173724237
0.91531438262 -0.366509532663 0.166944132679
0.658802250431 -0.179950614701 -0.73047749527
-0.53921488126 0.145173237262 0.829561355784
0.468565105158 -0.744040194454 0.476288705792
-0.652538393847 -0.338878634486 0.677757268972
0.923403086574 0.156413175889 -0.350516273679
-0.0479585816704 -0.767337306727 0.639447755606
0.995446611654 0.0634851155391 0.0711033294038
0.996860505958 0.0735147865751 -0.02940591463
-0.8933490479 -0.343595787654 0.28960216388
0.298044760301 -0.339729342161 0.892050051809
0.342067762481 0.504758527563 -0.792596035016
0.691305767667 0.589509094186 -0.417822167271
0.958097616431 0.212910581429 -0.191619523286
0.547331554674 -0.762853045042 0.34421417886
0.793374099752 -0.420516307289 0.440140401629
-0.62998441321 0.511178419651 -0.584650547247
-0.452851520396 -0.841009966451 0.296019825021
-0.64946012124 0.758628631648 0.0518087846004
0.327381606465 -0.240236862298 0.913842182076
0.640683704279 -0.623210512344 0.448478592995
0.569311520721 0.694852009906 -0.439391712147
0.086783178978 0.719299041144 -0.68925870996
0.540979511927 -0.783150845786 0.306620156579
0.0992791060093 0.679911453276 -0.726542548523
0.46352998327 0.772549972117 -0.433942963062
-0.417864956426 -0.653689733816 -0.630934711436
0.583212416427 0.644491981921 -0.494462700884
-0.156343036842 0.98582970453 0.0608000698829
-0.62359687748 0.30205473753 -0.721033889587
-0.859015540164 0.155926913231 0.487625983195
0.478351109701 -0.0960193833341 -0.872903484855
-0.307101207016 0.872167427925 -0.3808054967
-0.2194541011 -0.93018613307 -0.294267999202
-0.296385720162 0.724081569509 -0.622785184137
-0.314927072062 -0.857014655119 -0.407856372015
-0.455536051677 0.647903182004 0.610498462218
-0.367208747729 0.656448514776 0.658963643185
0.906484577877 0.0787412451122 0.414831925469
0.674126664056 0.670296398919 0.310251476071
-0.0597963746262 -0.335524102069 -0.940131889956
-0.509115385509 -0.481158182258 -0.713644398762
0.0159373371645 0.932334224124 -0.361246309062
0.774090592309 -0.63261886337 -0.0240235011406
-0.576841125328 -0.814260490935 0.0650704927961
0.586944600552 0.536261362064 0.606563918676
-0.342620528038 0.758437259793 0.554422309007
0.178478354838 -0.315311760214 0.93205363082
-0.666896745408 0.743499749948 0.0495666499965
-0.951059550868 0.0375127897094 -0.306722221742
-0.708272656182 -0.253075841178 -0.659016284409
-0.822829308188 0.0246848792456 0.56775222265
0.774393996628 -0.630644212823 -0.0510079878018
-0.664812970107 -0.491507024908 -0.562534051629
0.682894730675 0.325968418109 -0.653757888833
-0.183833090756 0.0793824710082 0.979746813233
0.234855864239 -0.56987084705 0.787457897742
0.75402161786 0.569900060011 0.326596572852
0.856451055458 -0.0954642896211 -0.507324510558
-0.328969520983 0.729782960342 -0.599329529607
-0.700007526436 0.71215516247 0.053145907647
-0.907056187536 0.315384479 -0.278893712834
0.54658442912 -0.397687291532 -0.736946592365
0.408605598602 0.539608920291 -0.736113902825
0.744798005737 0.152128954363 -0.64971740926
0.702513878458 -0.348461791172 0.620522868771
-0.539088061976 0.801491853733 -0.258833672141
-0.760314076341 0.64571601266 -0.0705218853417
-0.478227711675 0.639490544682 0.601955230103
0.635455058986 -0.421013568492 -0.647259177729
-0.333685636394 0.415932096068 -0.845963585224
-0.526128952261 -0.658177003025 0.53850845702
0.711769604509 -0.257108612241 -0.653665963324
-0.540965003028 0.613995278436 -0.574775315717
-0.275529546907 -0.92788626826 0.251218116297
0.320990801957 0.845881421509 -0.425968925867
0.793501360857 -0.0715073900772 -0.604352780653
0.103487242761 0.965880932435 -0.237411909863
-0.769527113844 -0.587144388317 -0.251176209716
-0.283578004039 0.659752907355 0.695923571136
-0.0483547235319 0.321075364252 -0.945818392284
0.672170704862 0.593007131484 -0.443316010915
0.387374611516 0.680020060391 0.62250592593
-0.526905802857 -0.711108644506 -0.46550485564
-0.633331820993 0.471216167156 -0.613877942533
-0.93159974586 -0.361472456596 -0.0382044059816
-0.0603916901698 0.157449763657 0.985678657415
-0.607421245835 -0.520052436503 0.600487213349
0.963853994953 -0.0129811985852 -0.266114570997
-0.655041873401 -0.633146323315 0.412366193283
-0.0527952792509 0.974682078479 -0.217272879994
-0.030685563761 0.916475504328 -0.398912328893
-0.703594391147 -0.70509140049 0.0883235512291
0.755056472141 -0.645023116904 0.117621862494
-0.237805581434 0.685255557027 -0.688384577836
0.217158352176 0.619132323226 -0.754663777067
-0.082785399847 0.935475018271 0.343559409365
0.570757380813 -0.710978052224 0.410787319063
0.450691785307 0.885215255447 0.115199245572
-0.0316518579944 -0.311996885945 0.949555739831
-0.530549537025 0.767402008912 0.360015757267
0.540589419431 -0.521453510779 0.660188848509
-0.779638620298 -0.267788917407 0.566085432999
0.671733592624 0.349138128689 -0.65335790164
0.393023324659 -0.655038874431 0.64533459481
-0.662623680827 -0.57353142122 -0.481655028501
-0.38088765616 0.230537265571 -0.895420103956
0.88602612418 0.396728115305 -0.239926050684
-0.936340442267 -0.133478318366 0.324730834233
0.184961585178 -0.469844946257 -0.863154064165
0.707098818766 -0.00474562965614 -0.707098818766
-0.549705805541 -0.122915583848 0.826265869198
-0.379637400071 -0.924528727232 0.0334974176533
-0.278665144867 0.765867782251 -0.579475864161
0.600735680324 -0.771022959786 0.211282365258
-0.827403823136 -0.254759215298 0.500500405276
-0.568562270241 0.728720656225 0.381710819927
0.0670741896887 0.854313363403 -0.51541219445
-0.44083384728 -0.647474713193 -0.621644604954
-0.476528461648 -0.864078579835 -0.162138314752
-0.424504589262 0.612210700161 -0.66707864027
0.631053081793 -0.295517540742 0.717245697843
0.602942683136 0.471868186802 0.643273297392
-0.404649348581 -0.142174095447 -0.903352329535
0.89468929842 0.428335669782 -0.126726529521
-0.0287162593669 0.667100794524 0.744413800512
0.144199695046 -0.955904430066 0.255838168631
-0.505741617143 0.78861404707 0.349733186092
0.776147564044 0.107640903043 0.621295738614
-0.189170098262 0.616265474752 0.764481221844
0.948434810694 0.0650017627267 0.310235685741
-0.335811596499 0.465423089885 -0.818908980937
0.205988180716 -0.897519930264 -0.389906199213
0.319052316151 -0.725844019243 0.609389923848
0.580811030651 0.807468993832 0.10321032252
0.431581419609 -0.552812155454 -0.712836726769
-0.13679892515 0.828188087397 0.543498432354
-0.763037152273 0.00986685972767 -0.646279312163
-0.911748348017 -0.185478217856 0.366487081066
0.795556971681 0.604698885838 -0.0377936803649
-0.544037440834 0.804654178957 -0.237812773538
-0.652734836082 -0.109077704703 0.749692795818
-0.0608717138168 -0.69622022678 -0.715242637347
0.63359679604 -0.710040028973 0.307242993904
-0.680667985884 -0.69895458849 0.21943923127
-0.615205382357 0.349710716189 0.70655838577
-0.197263011927 -0.832045268258 -0.518447659553
0.219470489156 0.187663171887 0.957400249795
0.723838672058 0.625133398595 0.29200310066
-0.310650916784 0.825166497707 0.471801079866
-0.492364854449 -0.6139549557 -0.616957180422
0.0701905094809 0.171576800953 0.982667132733
0.498158542446 -0.718497897758 -0.485385246485
-0.749554445599 -0.332913809615 -0.572133313529
-0.923941120862 -0.00294248764606 -0.382523393987
0.601020925521 0.139011642637 -0.787051211992
-0.862706630645 -0.379687040785 0.33402847259
-0.161942490883 -0.609212227606 -0.776295749945
0.167233964745 0.815730116921 -0.553730238821
0.0329442421727 0.331976594202 -0.942712160635
-0.614243794558 0.768436681257 0.179470409109
-0.354939539823 0.421778803816 -0.834338398806
-0.989426299072 -0.017989569074 0.143916552592
-0.14325776362 0.855919802891 -0.496868699136
0.311085787853 -0.793965219744 0.522345539305
-0.290293672603 0.911199583449 0.292309600885
-0.162688993851 -0.313757345284 -0.935461714642
-0.700226062899 0.689425660901 0.185406900973
0.440955244064 0.89012704547 0.115031802799
-0.615571425979 -0.348968308389 -0.706606636863
-0.624239754107 0.384147540989 -0.680261270501
-0.403228865166 -0.356502773495 -0.842800246077
0.580489019412 0.042915530618 0.813136369605
0.357560660743 -0.495817449563 0.791400929111
0.573183385313 -0.336897681261 0.746967709584
0.879223879671 0.262020361491 -0.397882771153
0.207930672005 -0.833844429569 0.511339713807
0.672351456253 0.107699317935 0.73235536196
0.126963655785 0.266623677148 0.955401509782
-0.811657402311 0.583926188713 -0.0155713650323
0.875593807489 -0.0321318828436 -0.481978242654
0.779571812415 0.467032771447 0.417310651293
-0.451104261914 0.85847902905 0.243964549811
-0.802217805296 0.0549137188149 -0.594500694996
-0.512816971353 0.852430859666 0.101884166494
-0.379731767166 0.481150810571 -0.790125105595
0.900888660143 -0.367028713392 0.231710046333
-0.971659495304 0.210026161693 0.108475050545
-0.244174400716 -0.0420084990478 -0.968821009291
0.10096197151 0.693492886271 0.713354257715
-0.985045177842 0.0617030536456 -0.160868675576
-0.0186369558911 0.990864821543 0.133564850553
0.172491196726 -0.802829397107 0.570711613859
-0.84336558467 0.374529764438 0.385307599386
-0.123208099087 0.96976697346 -0.210646104891
-0.378294874726 0.378294874726 -0.844858553554
-0.0257314686268 -0.885897705579 0.463166435282
-0.0825288618903 -0.896664931889 0.43494940726
-0.8364576429 0.00853528207041 -0.54796510892
-0.51774123409 -0.627652780991 -0.581374234927
-0.15474842091 -0.0577727438063 0.986263269264
0.538336228801 0.71066482329 0.452934447462
0.729105932328 0.138177333949 -0.670307066818
0.0273836142604 -0.708551018988 0.705128067206
-0.527173233189 0.582827885373 0.618385024269
0.099939179775 -0.571350405129 0.814598597412
-0.608712658179 -0.569519891455 0.552373056013
-0.656961035721 -0.00334331315889 -0.753917117329
-0.53717836484 0.560466444241 0.630330682442
-0.300485097714 -0.89964514195 -0.316776458433
0.680742043247 -0.172582489837 0.711902770579
0.542431792842 0.274309613871 -0.794054145416
0.119061446982 -0.236138536515 -0.964397720557
-0.48789794155 0.614906294588 -0.61955294165
-0.900878681085 -0.20565964928 -0.382258695944
-0.336461482709 -0.416677465341 0.844496039381
0.283628534064 -0.389460076625 0.876285172407
0.217253504956 0.702878986622 0.677319750745
0.735206714202 0.650491537257 0.190609148126
0.914448799792 0.270602195857 0.300928304013
0.24939505624 0.91083411844 -0.328912320548
-0.784095132633 0.0877718432052 -0.614402902436
0.7594727375 -0.164210321622 0.62947289955
0.580064833067 0.188897193477 -0.792365218656
-0.357120082354 -0.782092980354 0.510681717766
0.260189602064 0.530464072426 -0.806789463765
0.0600824822719 -0.773561959251 -0.630866063855
0.494006219259 0.865858173392 0.0790409950814
0.106799275028 -0.480596737624 0.870414091475
0.0596743373892 0.215490662794 0.974680844023
-0.00271090326174 -0.992190593798 0.12470155004
0.587116000282 0.507970461029 -0.630286294421
-0.451510767674 0.426299506535 0.783841028145
-0.215003707614 0.107501853807 0.970678503491
0.528686256193 0.56961680506 0.629307188824
0.163989515113 0.538090596465 0.826780472029
0.679034539832 -0.609745301073 -0.408806508674
-0.156085216995 -0.218519303793 0.963268767741
-0.27347637412 -0.308890580841 -0.910932095091
-0.640654065346 0.738901334153 0.208775446215
0.741576979318 -0.215843611444 -0.635196913677
0.638331236923 0.202110154171 0.742754816578
-0.423412054366 0.86727879735 0.261820014294
-0.67693302097 0.385759091402 -0.626858523529
0.58123690717 0.48655578202 0.652247751032
-0.732875433269 -0.0739399546918 0.676333114975
0.0 0.75568908279 -0.654930538418
-0.703221549688 -0.444139926119 -0.555174907648
0.88690312958 0.380382897798 0.262129147187
-0.390072994467 0.920669179486 -0.0145368817814
-0.413558555069 -0.573387948332 0.707245065191
-0.887318375097 -0.421100245809 -0.187991181165
-0.455535456172 0.61252790152 0.645985307905
0.680487516387 0.562797879406 0.469249706422
-0.0921659185897 -0.874259570622 0.476629464707
0.863275022351 0.504726291023 -0.00275806716406
0.699544349574 0.0513292499688 -0.712743299566
-0.115367431961 0.862051088819 -0.493516236722
-0.664752933009 -0.723954848163 -0.184371678621
0.845101856684 -0.31339193852 0.433114701551
0.154591503846 -0.787172829929 0.597043049336
0.790073181031 -0.164486225402 -0.59053251415
0.28281364701 -0.909717231216 -0.304024670536
-0.714673214573 -0.454288399961 0.531849834101
0.0728967819616 0.821160808567 0.566022071702
0.183511373632 0.539578217994 0.821692717757
-0.874809957029 0.351540259868 -0.333357142979
-0.835024689305 -0.124630550643 -0.535911367763
-0.633104752398 0.77245661366 0.0498914071183
0.0813717153791 0.672201127045 -0.73588333908
-0.871535866378 0.318493276948 -0.372809959839
-0.408800487761 -0.193251139669 -0.891928336933
0.670010076351 -0.654261976266 -0.350753138261
-0.283592261432 0.468543736279 -0.836685243356
0.837370632393 0.293847951276 -0.460937962785
-0.641341019425 -0.400838137141 0.654225102405
-0.48908986726 -0.351946424751 0.798075695563
0.101042000616 0.558257053406 0.823492305024
0.722521875173 -0.428861072789 -0.542254847967
0.685091831386 0.413229993534 -0.599908455526
-0.632475279045 -0.523229549028 0.571144342895
0.0697537678406 0.219724368698 -0.973065061377
0.37124568682 0.888669362826 0.269153122945
-0.612010391447 -0.727583169231 -0.309945176784
-0.408227846873 0.0215889726712 -0.912624753826
0.390276013991 0.463912997763 0.795279424737
0.604263103165 0.447355004553 0.659347861189
-0.521132899584 0.276096900442 0.807583433793
-0.205701561958 -0.814511830009 -0.542454925485
0.00654195893748 0.843912702935 -0.536440632874
0.363475057213 -0.930748267892 -0.0399192259367
0.590516298199 0.784308024543 -0.190135278677
-0.678484291821 0.657653633739 -0.327338912721
-0.728398775844 -0.43435254871 0.529880257018
0.546490939104 0.783229928918 -0.296476865749
-0.733471352365 0.519041202903 -0.438880399366
0.447769025557 0.875184913589 -0.183178237728
0.375791688073 -0.895909169392 -0.236912151177
0.747862009408 0.651521706886 -0.127365145707
-0.0529807133569 0.844380119126 0.533118428154
-0.624851186931 0.426727639855 -0.65380770535
0.63803154832 0.155359927841 -0.754174406997
-0.260414878818 -0.723374663384 0.639463202432
0.679515651191 -0.733636366773 0.0060134128424
0.720621539856 0.607951071084 -0.333316803451
0.0454507893462 0.716304440096 -0.696306092783
-0.620731570142 0.246840624384 -0.744151882335
0.332963579106 0.699223516123 0.632630800301
0.639000760757 0.590366453384 0.493097838639
0.865288862678 -0.275636371579 0.41868815936
-0.234921839292 0.937105798496 -0.258155867354
0.501629630236 0.432126729661 -0.749422580112
0.911767746591 -0.114997733804 -0.394277944472
-0.919229615298 -0.221798030501 -0.325303778068
0.327187276616 0.172335283103 -0.929111961078
-0.757374742052 -0.257221610508 -0.600183757852
-0.0835188144421 0.208797036105 -0.974386168492
