 -26.581-26.427-26.272-26.118-25.963-25.808-25.654-25.499-25.344-25.190
 -23.164-22.299-21.448-20.612-19.791-18.984-18.191-17.412-16.646-15.895
 -15.157-14.432-13.721-13.023-12.338-11.666-11.008-10.361 -9.728 -9.107
  -8.499 -7.904 -7.321 -6.751 -6.193 -5.647 -5.114 -4.594 -4.086 -3.590
  -3.108 -2.638 -2.181 -1.737 -1.306 -0.889 -0.485 -0.095  0.280  0.641
   0.987  1.318  1.633  1.932  2.214  2.478  2.724  2.951  3.158  3.344
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.529-94.967-90.404-85.842-81.356-77.323-73.291-69.258-65.653-62.158
 -58.663-55.534-52.447-49.469-46.704-43.957-41.553-39.150-36.747-34.377
 -32.340-30.302-28.265-26.428-24.658-22.889-21.295-19.732-18.216-16.816
 -15.415-14.223-13.030-11.837-10.645 -9.486 -8.511 -7.537 -6.562 -5.617
  -4.792 -3.967 -3.142 -2.410 -1.695 -0.980 -0.373  0.228  0.830  1.431
   2.021  2.515  3.010  3.504  3.988  4.412  4.835  5.258  5.642  6.016
   6.390  6.723  7.050  7.378  7.706  8.032  8.325  8.618  8.911  9.202
   9.475  9.748 10.021 10.282 10.539 10.797 11.040 11.280 11.515 11.739
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-98.561-94.323-90.083-85.788-81.493-77.198-72.964
 -69.331-65.697-62.064-58.787-55.631-52.475-49.621-46.822-44.102-41.579
 -39.055-36.830-34.604-32.379-30.153-27.988-26.151-24.315-22.478-20.694
 -19.127-17.560-15.994-14.594-13.225-11.855-10.683 -9.521 -8.360 -7.199
  -6.058 -5.095 -4.133 -3.170 -2.228 -1.403 -0.579  0.246  0.990  1.714
   2.438  3.066  3.683  4.299  4.916  5.528  6.043  6.557  7.072  7.580
   8.024  8.467  8.911  9.316  9.707 10.098 10.456 10.808 11.150 11.470
  -1.855 -1.856 -1.857 -1.858 -1.859 -1.860 -1.861 -1.862 -1.863 -1.864
  -1.866 -1.867 -1.868 -1.869 -1.871 -1.872 -1.874 -1.875 -1.877 -1.878
  -1.880 -1.881 -1.883 -1.885 -1.887 -1.889 -1.890 -1.892 -1.895 -1.897
  -1.899 -1.901 -1.903 -1.906 -1.908 -1.911 -1.913 -1.916 -1.919 -1.922
  -1.925 -1.931 -1.943 -1.975 -2.050 -2.196 -2.416 -2.681 -2.955 -3.217
  -3.456 -3.669 -3.854 -4.013 -4.146 -4.254 -4.339 -4.402 -4.444 -4.466
  -4.469 -4.455 -4.425 -4.379 -4.319 -4.245 -4.158 -4.060 -3.950 -3.831
  -3.702 -3.566 -3.423 -3.275 -3.123 -2.971 -2.822 -2.680 -2.551 -2.438
  -2.346 -2.276 -2.226 -2.194 -2.177 -2.173 -2.186 -2.222 -2.290 -2.396
  -2.535 -2.693 -2.852 -2.984 -3.062 -3.063 -2.986 -2.854 -2.693 -2.517
  -2.337 -2.157 -1.981 -1.810 -1.649 -1.498 -1.362 -1.242 -1.140 -1.055
  -0.986 -0.931 -0.886 -0.850 -0.821 -0.797 -0.777 -0.761 -0.746 -0.734
  -0.723 -0.714 -0.707 -0.701 -0.696 -0.693 -0.692 -0.692 -0.695 -0.701
  -0.709 -0.720 -0.735 -0.754 -0.776 -0.803 -0.833 -0.868 -0.907 -0.949
  -0.995 -1.043 -1.094 -1.146 -1.200 -1.254 -1.309 -1.363 -1.416 -1.469
  -1.520 -1.570 -1.618 -1.664 -1.708 -1.751 -1.792 -1.831 -1.868 -1.904
  -1.939 -1.972 -2.004 -2.035 -2.065 -2.095 -2.124 -2.153 -2.181 -2.209
  -2.236 -2.263 -2.291 -2.318 -2.345 -2.372 -2.399 -2.426 -2.452 -2.479
  -2.506 -2.533 -2.560 -2.586 -2.613 -2.640 -2.666 -2.693 -2.719 -2.746
  -2.772 -2.798 -2.825 -2.851 -2.877 -2.903 -2.929 -2.955 -2.980 -3.006
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 -10.886-10.678-10.469-10.260-10.052 -9.843 -9.635 -9.426 -9.218 -9.009
  -8.801 -8.592 -8.384 -8.175 -7.966 -7.758 -7.584 -7.413 -7.241 -7.070
  -6.898 -6.727 -6.555 -6.383 -6.215 -6.063 -5.912 -5.760 -5.609 -5.457
  -5.305 -5.166 -5.027 -4.888 -4.750 -4.611 -4.483 -4.354 -4.226 -4.098
  -3.977 -3.855 -3.734 -3.618 -3.502 -3.387 -3.276 -3.166 -3.057 -2.951
  -2.845 -2.743 -2.642 -2.542 -2.443 -2.348 -2.252 -2.159 -2.068 -1.978
  -1.888 -1.801 -1.715 -1.630 -1.547 -1.464 -1.386 -1.308 -1.230 -1.151
  -1.074 -1.001 -0.928 -0.856 -0.784 -0.716 -0.649 -0.582 -0.515 -0.448
  -0.381 -0.318 -0.257 -0.195 -0.134 -0.072 -0.015  0.043  0.100  0.157
   0.212  0.266  0.321  0.373  0.425  0.478  0.528  0.578  0.628  0.676
   0.724  0.771  0.818  0.864  0.910  0.954  0.999  1.043  1.086  1.129
   1.170  1.211  1.251  1.291  1.331  1.371  1.409  1.447  1.485  1.522
   1.560  1.596  1.632  1.667  1.703  1.738  1.772  1.807  1.840  1.874
   1.907  1.940  1.972  2.004  2.035  2.066  2.097  2.128  2.159  2.190
   2.220  2.249  2.278  2.308  2.337  2.367  2.395  2.423  2.450  2.478
   2.505  2.532  2.559  2.586  2.614  2.641  2.667  2.693  2.719  2.745
   2.771  2.797  2.822  2.847  2.873  2.898  2.923  2.948  2.973  2.999
   3.024  3.047  3.070  3.094  3.117  3.142  3.166  3.191  3.215  3.239
   3.262  3.286  3.309  3.332  3.355  3.378  3.401  3.424  3.447  3.470
   3.493  3.516  3.538  3.561  3.583  3.605  3.627  3.648  3.670  3.691
 -34.267-33.828-33.389-32.950-32.511-32.072-31.633-31.194-30.755-30.316
 -29.877-29.439-29.000-28.561-28.122-27.683-27.244-26.805-26.366-25.927
 -25.488-25.049-24.611-24.172-23.733-23.294-22.855-22.416-21.977-21.538
 -21.099-20.693-20.291-19.889-19.488-19.087-18.712-18.338-17.963-17.591
 -17.237-16.883-16.529-16.188-15.852-15.515-15.191-14.869-14.551-14.241
 -13.932-13.633-13.334-13.044-12.755-12.473-12.194-11.920-11.651-11.385
 -11.124-10.870-10.618-10.367-10.125 -9.882 -9.652 -9.423 -9.194 -8.965
  -8.737 -8.524 -8.310 -8.097 -7.885 -7.689 -7.493 -7.297 -7.101 -6.905
  -6.708 -6.528 -6.349 -6.170 -5.991 -5.812 -5.646 -5.479 -5.312 -5.147
  -4.990 -4.833 -4.676 -4.526 -4.377 -4.229 -4.087 -3.945 -3.805 -3.668
  -3.532 -3.401 -3.270 -3.142 -3.015 -2.893 -2.771 -2.651 -2.533 -2.417
  -2.303 -2.193 -2.084 -1.975 -1.869 -1.762 -1.663 -1.564 -1.465 -1.365
  -1.267 -1.175 -1.084 -0.992 -0.901 -0.814 -0.728 -0.641 -0.559 -0.477
  -0.396 -0.317 -0.239 -0.162 -0.086 -0.011  0.061  0.132  0.204  0.276
   0.345  0.414  0.483  0.551  0.619  0.687  0.753  0.820  0.886  0.951
   1.017  1.079  1.140  1.202  1.264  1.325  1.381  1.437  1.493  1.548
   1.598  1.649  1.700  1.746  1.792  1.837  1.877  1.917  1.957  1.998
   2.037  2.072  2.108  2.143  2.178  2.209  2.241  2.272  2.303  2.332
   2.362  2.391  2.420  2.449  2.478  2.507  2.534  2.562  2.590  2.617
   2.645  2.673  2.701  2.729  2.756  2.783  2.811  2.838  2.866  2.893
 -25.947-25.456-24.965-24.473-23.982-23.491-23.000-22.509-22.018-21.527
 -21.035-20.544-20.053-19.562-19.071-18.580-18.169-17.763-17.357-16.951
 -16.545-16.139-15.733-15.326-14.927-14.566-14.206-13.845-13.484-13.124
 -12.763-12.430-12.100-11.770-11.441-11.112-10.804-10.497-10.189 -9.883
  -9.593 -9.303 -9.013 -8.734 -8.457 -8.181 -7.915 -7.651 -7.390 -7.137
  -6.883 -6.637 -6.391 -6.152 -5.915 -5.685 -5.456 -5.231 -5.011 -4.794
  -4.579 -4.370 -4.163 -3.957 -3.758 -3.558 -3.370 -3.182 -2.993 -2.805
  -2.618 -2.443 -2.268 -2.093 -1.920 -1.759 -1.597 -1.436 -1.275 -1.113
  -0.952 -0.804 -0.657 -0.510 -0.363 -0.217 -0.080  0.057  0.194  0.330
   0.459  0.588  0.717  0.841  0.963  1.085  1.203  1.320  1.436  1.548
   1.661  1.769  1.878  1.983  2.087  2.189  2.290  2.388  2.485  2.580
   2.674  2.765  2.855  2.945  3.032  3.119  3.201  3.283  3.364  3.445
   3.526  3.602  3.678  3.754  3.830  3.901  3.972  4.042  4.111  4.180
   4.248  4.312  4.376  4.440  4.503  4.565  4.623  4.682  4.740  4.797
   4.852  4.907  4.961  5.013  5.065  5.116  5.165  5.213  5.262  5.309
   5.356  5.400  5.444  5.487  5.531  5.574  5.614  5.654  5.695  5.734
   5.773  5.812  5.850  5.887  5.924  5.961  5.998  6.034  6.071  6.107
   6.144  6.180  6.217  6.254  6.291  6.330  6.368  6.407  6.448  6.490
   6.531  6.573  6.615  6.657  6.699  6.741  6.780  6.819  6.857  6.896
   6.930  6.965  7.000  7.031  7.062  7.092  7.121  7.150  7.177  7.201
  -6.836 -6.854 -6.874 -6.896 -6.921 -6.948 -6.979 -7.013 -7.052 -7.098
  -7.151 -7.214 -7.293 -7.393 -7.532 -7.749 -7.787 -7.813 -7.842 -7.874
  -7.911 -7.954 -8.003 -8.062 -8.125 -8.148 -8.174 -8.202 -8.234 -8.270
  -8.311 -8.335 -8.357 -8.382 -8.410 -8.441 -8.460 -8.481 -8.504 -8.529
  -8.547 -8.566 -8.588 -8.606 -8.623 -8.643 -8.659 -8.676 -8.692 -8.707
  -8.724 -8.738 -8.753 -8.767 -8.780 -8.794 -8.808 -8.820 -8.832 -8.844
  -8.857 -8.868 -8.878 -8.889 -8.900 -8.913 -8.921 -8.930 -8.939 -8.949
  -8.959 -8.968 -8.977 -8.987 -8.997 -9.004 -9.011 -9.019 -9.027 -9.036
  -9.046 -9.052 -9.059 -9.066 -9.074 -9.082 -9.088 -9.094 -9.101 -9.108
  -9.113 -9.119 -9.125 -9.131 -9.136 -9.142 -9.147 -9.152 -9.157 -9.161
  -9.166 -9.170 -9.175 -9.179 -9.183 -9.186 -9.190 -9.194 -9.197 -9.201
  -9.204 -9.207 -9.210 -9.212 -9.215 -9.218 -9.220 -9.222 -9.224 -9.226
  -9.229 -9.230 -9.232 -9.234 -9.235 -9.236 -9.237 -9.239 -9.240 -9.241
  -9.242 -9.242 -9.242 -9.243 -9.243 -9.243 -9.244 -9.244 -9.244 -9.244
  -9.244 -9.243 -9.243 -9.242 -9.242 -9.241 -9.240 -9.239 -9.239 -9.238
  -9.237 -9.235 -9.234 -9.233 -9.232 -9.230 -9.229 -9.228 -9.226 -9.224
  -9.223 -9.221 -9.219 -9.218 -9.216 -9.214 -9.212 -9.210 -9.208 -9.206
  -9.203 -9.201 -9.199 -9.197 -9.197 -9.197 -9.197 -9.197 -9.197 -9.197
  -9.197 -9.197 -9.197 -9.197 -9.197 -9.197 -9.197 -9.197 -9.197 -9.197
  -9.197 -9.197 -9.197 -9.197 -9.197 -9.197 -9.197 -9.197 -9.197 -9.197
 -40.891-40.437-39.983-39.529-39.075-38.620-38.166-37.712-37.258-36.804
 -36.349-35.895-35.441-34.987-34.533-34.078-33.624-33.170-32.716-32.262
 -31.807-31.353-30.899-30.445-29.990-29.536-29.082-28.628-28.174-27.719
 -27.265-26.811-26.357-25.903-25.448-24.994-24.540-24.086-23.632-23.177
 -22.723-22.269-21.815-21.361-20.906-20.452-20.014-19.578-19.148-18.729
 -18.310-17.905-17.501-17.107-16.715-16.334-15.956-15.585-15.220-14.859
 -14.506-14.160-13.817-13.476-13.146-12.816-12.502-12.190-11.878-11.566
 -11.256-10.964-10.673-10.381-10.093 -9.824 -9.555 -9.286 -9.017 -8.748
  -8.479 -8.230 -7.984 -7.737 -7.491 -7.245 -7.015 -6.785 -6.556 -6.327
  -6.110 -5.892 -5.675 -5.465 -5.258 -5.051 -4.851 -4.653 -4.456 -4.265
  -4.074 -3.889 -3.703 -3.524 -3.344 -3.170 -2.996 -2.825 -2.657 -2.491
  -2.328 -2.167 -2.008 -1.850 -1.695 -1.541 -1.392 -1.243 -1.095 -0.946
  -0.797 -0.652 -0.506 -0.361 -0.213 -0.055  0.102  0.260  0.427  0.595
   0.764  0.938  1.112  1.287  1.459  1.632  1.792  1.953  2.114  2.273
   2.414  2.556  2.697  2.828  2.956  3.084  3.197  3.307  3.413  3.508
   3.603  3.680  3.756  3.832  3.909  3.982  4.039  4.096  4.153  4.207
   4.252  4.297  4.342  4.378  4.413  4.448  4.475  4.501  4.528  4.554
   4.579  4.598  4.616  4.635  4.652  4.665  4.678  4.691  4.701  4.711
   4.721  4.727  4.733  4.739  4.744  4.750  4.752  4.754  4.757  4.759
   4.759  4.759  4.759  4.758  4.756  4.754  4.751  4.747  4.743  4.738
 -44.929-44.363-43.797-43.231-42.665-42.099-41.533-40.967-40.401-39.835
 -39.269-38.703-38.137-37.571-37.005-36.439-35.873-35.307-34.741-34.175
 -33.609-33.043-32.477-31.911-31.345-30.779-30.213-29.647-29.081-28.515
 -27.949-27.382-26.816-26.250-25.684-25.118-24.552-23.986-23.420-22.857
 -22.323-21.790-21.256-20.741-20.232-19.723-19.232-18.744-18.262-17.792
 -17.322-16.868-16.415-15.973-15.534-15.105-14.681-14.264-13.854-13.448
 -13.049-12.661-12.277-11.895-11.523-11.151-10.798-10.446-10.094 -9.743
  -9.393 -9.065 -8.736 -8.407 -8.082 -7.779 -7.476 -7.173 -6.869 -6.566
  -6.263 -5.982 -5.703 -5.425 -5.147 -4.869 -4.605 -4.342 -4.078 -3.815
  -3.565 -3.314 -3.064 -2.819 -2.577 -2.335 -2.100 -1.867 -1.636 -1.411
  -1.185 -0.964 -0.744 -0.528 -0.313 -0.099  0.113  0.323  0.530  0.737
   0.946  1.153  1.359  1.564  1.769  1.974  2.172  2.370  2.568  2.767
   2.963  3.146  3.329  3.512  3.692  3.857  4.022  4.187  4.339  4.487
   4.636  4.771  4.905  5.035  5.158  5.280  5.385  5.490  5.596  5.699
   5.790  5.880  5.970  6.050  6.127  6.203  6.266  6.328  6.391  6.459
   6.528  6.582  6.637  6.692  6.746  6.800  6.849  6.898  6.948  6.995
   7.037  7.079  7.121  7.162  7.204  7.246  7.280  7.314  7.349  7.383
   7.418  7.460  7.502  7.545  7.586  7.625  7.664  7.702  7.739  7.775
   7.811  7.844  7.877  7.910  7.943  7.976  8.007  8.038  8.069  8.099
   8.127  8.155  8.183  8.211  8.238  8.265  8.292  8.318  8.344  8.368
 -48.445-47.951-47.458-46.964-46.471-45.977-45.483-44.990-44.496-44.003
 -43.509-43.016-42.522-42.029-41.535-41.041-40.548-40.054-39.561-39.067
 -38.574-38.080-37.587-37.093-36.599-36.106-35.612-35.119-34.625-34.132
 -33.638-33.145-32.651-32.157-31.664-31.170-30.677-30.183-29.690-29.196
 -28.703-28.209-27.715-27.222-26.728-26.235-25.741-25.248-24.754-24.261
 -23.767-23.291-22.816-22.353-21.892-21.441-20.994-20.555-20.121-19.692
 -19.266-18.831-18.394-17.937-17.417-16.896-16.298-15.694-15.091-14.488
 -13.893-13.366-12.840-12.314-11.804-11.391-10.977-10.564-10.151 -9.737
  -9.324 -9.000 -8.687 -8.373 -8.059 -7.749 -7.499 -7.249 -6.999 -6.753
  -6.546 -6.339 -6.132 -5.948 -5.773 -5.597 -5.442 -5.289 -5.142 -5.006
  -4.870 -4.743 -4.616 -4.487 -4.358 -4.216 -4.069 -3.909 -3.737 -3.559
  -3.373 -3.185 -2.997 -2.811 -2.632 -2.453 -2.268 -2.082 -1.897 -1.711
  -1.517 -1.240 -0.963 -0.687 -0.406 -0.103  0.199  0.502  0.780  1.052
   1.324  1.567  1.807  2.038  2.251  2.463  2.646  2.829  3.013  3.193
   3.347  3.500  3.654  3.791  3.923  4.055  4.174  4.291  4.405  4.509
   4.614  4.704  4.795  4.886  4.976  5.065  5.145  5.225  5.305  5.384
   5.458  5.533  5.608  5.679  5.751  5.822  5.889  5.957  6.024  6.092
   6.159  6.220  6.282  6.343  6.404  6.460  6.515  6.571  6.622  6.673
   6.723  6.771  6.819  6.867  6.915  6.962  7.007  7.052  7.096  7.141
   7.183  7.226  7.268  7.308  7.346  7.385  7.422  7.459  7.496  7.530
 -69.279-68.705-68.131-67.556-66.982-66.408-65.833-65.259-64.685-64.110
 -63.536-62.962-62.387-61.813-61.239-60.664-60.090-59.516-58.941-58.367
 -57.792-57.218-56.644-56.069-55.495-54.921-54.346-53.772-53.198-52.623
 -52.049-51.475-50.900-50.326-49.752-49.177-48.603-48.029-47.454-46.880
 -46.306-45.731-45.157-44.582-44.008-43.434-42.859-42.285-41.711-41.136
 -40.562-39.988-39.413-38.839-38.265-37.690-37.116-36.542-35.967-35.393
 -34.819-34.244-33.670-33.096-32.521-31.947-31.372-30.798-30.224-29.649
 -29.075-28.501-27.926-27.352-26.778-26.203-25.629-25.055-24.480-23.906
 -23.332-22.757-22.183-21.609-21.034-20.462-19.929-19.395-18.862-18.331
 -17.830-17.328-16.827-16.344-15.868-15.392-14.934-14.479-14.030-13.593
 -13.156-12.733-12.310-11.899-11.489-11.089-10.692-10.302 -9.919 -9.540
  -9.167 -8.805 -8.444 -8.087 -7.740 -7.394 -7.061 -6.730 -6.398 -6.067
  -5.737 -5.417 -5.097 -4.777 -4.458 -4.142 -3.827 -3.511 -3.198 -2.886
  -2.573 -2.265 -1.958 -1.654 -1.357 -1.060 -0.783 -0.505 -0.227  0.048
   0.296  0.545  0.793  1.022  1.245  1.468  1.673  1.874  2.070  2.255
   2.439  2.604  2.769  2.934  3.099  3.261  3.410  3.559  3.709  3.856
   3.997  4.137  4.278  4.412  4.545  4.678  4.800  4.921  5.042  5.163
   5.283  5.388  5.493  5.598  5.701  5.792  5.883  5.973  6.054  6.133
   6.212  6.288  6.364  6.439  6.515  6.590  6.656  6.721  6.787  6.852
   6.910  6.968  7.027  7.082  7.136  7.190  7.241  7.291  7.340  7.387
 -99.999-99.679-98.881-98.083-97.286-96.488-95.690-94.893-94.095-93.297
 -92.499-91.702-90.904-90.106-89.309-88.511-87.713-86.916-86.118-85.320
 -84.522-83.725-82.927-82.129-81.332-80.534-79.736-78.939-78.141-77.343
 -76.545-75.748-74.950-74.152-73.355-72.557-71.759-70.962-70.164-69.366
 -68.568-67.771-66.973-66.175-65.378-64.580-63.782-62.985-62.187-61.389
 -60.592-59.794-58.996-58.198-57.401-56.603-55.805-55.008-54.210-53.412
 -52.615-51.817-51.019-50.221-49.424-48.626-47.828-47.031-46.233-45.435
 -44.638-43.840-43.042-42.244-41.447-40.649-39.851-39.054-38.256-37.458
 -36.661-35.863-35.065-34.267-33.470-32.672-31.874-31.077-30.279-29.481
 -28.684-27.886-27.088-26.291-25.493-24.695-23.897-23.100-22.291-21.454
 -20.618-19.846-19.074-18.364-17.662-17.015-16.383-15.785-15.215-14.664
 -14.137-13.635-13.138-12.645-12.162-11.679-11.203-10.727-10.252 -9.776
  -9.305 -8.873 -8.442 -8.010 -7.585 -7.203 -6.821 -6.438 -6.089 -5.748
  -5.407 -5.097 -4.791 -4.494 -4.217 -3.942 -3.701 -3.460 -3.220 -2.982
  -2.779 -2.576 -2.373 -2.191 -2.015 -1.840 -1.677 -1.516 -1.357 -1.201
  -1.046 -0.882 -0.719 -0.555 -0.391 -0.226 -0.056  0.115  0.286  0.454
   0.613  0.772  0.930  1.074  1.215  1.356  1.476  1.595  1.713  1.832
   1.948  2.044  2.140  2.236  2.330  2.409  2.489  2.569  2.640  2.709
   2.778  2.837  2.895  2.952  3.010  3.067  3.114  3.161  3.208  3.254
   3.293  3.332  3.370  3.405  3.439  3.472  3.501  3.530  3.557  3.582
 -80.697-80.079-79.460-78.842-78.223-77.605-76.986-76.368-75.750-75.131
 -74.513-73.894-73.276-72.657-72.039-71.421-70.802-70.184-69.565-68.947
 -68.328-67.710-67.092-66.473-65.855-65.236-64.618-63.999-63.381-62.763
 -62.144-61.526-60.907-60.289-59.670-59.052-58.434-57.815-57.197-56.578
 -55.960-55.341-54.723-54.105-53.486-52.868-52.249-51.631-51.012-50.394
 -49.776-49.157-48.539-47.920-47.302-46.683-46.065-45.447-44.828-44.210
 -43.591-42.973-42.354-41.736-41.118-40.499-39.881-39.262-38.644-38.025
 -37.407-36.789-36.170-35.552-34.933-34.315-33.696-33.078-32.460-31.841
 -31.223-30.604-29.986-29.367-28.749-28.131-27.512-26.894-26.275-25.657
 -25.038-24.420-23.802-23.183-22.565-21.946-21.350-20.759-20.173-19.604
 -19.034-18.484-17.934-17.399-16.865-16.348-15.834-15.330-14.835-14.346
 -13.866-13.398-12.933-12.473-12.025-11.577-11.148-10.719-10.291 -9.862
  -9.434 -9.006 -8.579 -8.151 -7.725 -7.303 -6.882 -6.461 -6.063 -5.671
  -5.279 -4.919 -4.562 -4.216 -3.890 -3.567 -3.277 -2.986 -2.696 -2.409
  -2.149 -1.889 -1.629 -1.379 -1.132 -0.886 -0.644 -0.403 -0.162  0.077
   0.316  0.549  0.782  1.015  1.248  1.479  1.694  1.909  2.124  2.335
   2.530  2.725  2.920  3.100  3.277  3.453  3.610  3.766  3.922  4.078
   4.231  4.366  4.501  4.636  4.770  4.891  5.012  5.134  5.247  5.358
   5.469  5.569  5.668  5.767  5.866  5.964  6.052  6.139  6.226  6.313
   6.392  6.472  6.551  6.626  6.699  6.771  6.840  6.908  6.975  7.039
 -53.843-53.344-52.846-52.347-51.848-51.349-50.851-50.352-49.853-49.354
 -48.856-48.357-47.858-47.359-46.861-46.362-45.863-45.364-44.866-44.367
 -43.868-43.369-42.871-42.372-41.873-41.374-40.876-40.377-39.878-39.379
 -38.881-38.382-37.883-37.384-36.886-36.387-35.888-35.389-34.891-34.392
 -33.893-33.394-32.896-32.397-31.898-31.399-30.901-30.402-29.903-29.404
 -28.906-28.407-27.908-27.409-26.911-26.412-25.913-25.414-24.916-24.417
 -23.918-23.431-22.947-22.467-22.000-21.534-21.092-20.652-20.211-19.771
 -19.333-18.922-18.511-18.099-17.693-17.313-16.934-16.555-16.176-15.797
 -15.418-15.067-14.719-14.372-14.024-13.678-13.354-13.030-12.705-12.383
 -12.077-11.770-11.464-11.165-10.867-10.570-10.242 -9.909 -9.547 -9.112
  -8.678 -8.194 -7.709 -7.239 -6.770 -6.331 -5.901 -5.495 -5.108 -4.736
  -4.385 -4.059 -3.741 -3.431 -3.150 -2.868 -2.631 -2.396 -2.161 -1.925
  -1.695 -1.508 -1.321 -1.135 -0.953 -0.799 -0.645 -0.491 -0.355 -0.225
  -0.094  0.023  0.139  0.251  0.359  0.466  0.570  0.674  0.778  0.882
   0.988  1.095  1.201  1.307  1.414  1.520  1.623  1.725  1.826  1.921
   2.017  2.100  2.183  2.265  2.348  2.428  2.494  2.560  2.626  2.690
   2.743  2.797  2.850  2.896  2.940  2.985  3.023  3.061  3.099  3.136
   3.174  3.207  3.240  3.273  3.306  3.338  3.371  3.403  3.434  3.465
   3.495  3.522  3.548  3.574  3.600  3.625  3.642  3.659  3.676  3.692
   3.702  3.712  3.722  3.729  3.735  3.741  3.744  3.747  3.749  3.748
 -38.152-37.677-37.201-36.726-36.250-35.775-35.300-34.824-34.349-33.873
 -33.398-32.922-32.447-31.971-31.496-31.020-30.545-30.069-29.594-29.118
 -28.643-28.167-27.692-27.216-26.741-26.265-25.790-25.314-24.839-24.363
 -23.888-23.412-22.937-22.461-21.986-21.512-21.072-20.632-20.192-19.754
 -19.328-18.903-18.477-18.070-17.669-17.268-16.883-16.502-16.124-15.757
 -15.390-15.035-14.680-14.335-13.991-13.657-13.325-12.999-12.679-12.363
 -12.051-11.749-11.449-11.152-10.863-10.574-10.300-10.027 -9.753 -9.480
  -9.209 -8.954 -8.700 -8.446 -8.194 -7.960 -7.726 -7.491 -7.257 -7.023
  -6.789 -6.572 -6.358 -6.144 -5.929 -5.716 -5.515 -5.314 -5.114 -4.913
