  12.866 13.368 13.853 14.327 14.792 15.251 15.707 16.161 16.614 17.067
 -23.593-20.840-18.340-16.071-14.011-12.142-10.446 -8.908 -7.762 -6.269
  -5.015 -3.930 -2.973 -2.122 -1.360 -0.675 -0.056  0.503  1.011  1.474
   1.898  2.288  2.648  2.984  3.299  3.576  3.852  4.112  4.359  4.594
   4.820  5.038  5.248  5.452  5.650  5.844  6.034  6.222  6.410  6.603
   6.819  6.979  7.508  8.141  8.786  9.488 10.184 10.836 11.444 12.017
  12.560 13.077 13.575 14.059 14.531 14.996 15.455 15.911 16.365 16.819
 -29.315-25.975-22.941-20.187-17.687-15.418-13.360-11.493-28.253-26.362
  -6.934 -5.399 -4.186 -3.141 -2.216 -1.391 -0.651  0.017  0.620  1.167
   1.665  2.119  2.535  2.919  3.276  3.605  3.915  4.205  4.477  4.734
   4.979  5.212  5.437  5.653  5.863  6.067  6.265  6.459  6.649  6.838
   7.028  7.187  7.467  7.857  8.329  8.980  9.702 10.392 11.039 11.645
  12.216 12.757 13.274 13.773 14.257 14.730 15.196 15.656 16.114 16.569
 -36.360-32.309-28.629-25.289-22.256-19.504-17.007-14.741-33.587-31.368
 -29.183 -7.432 -5.774 -4.473 -3.350 -2.355 -1.467 -0.669  0.051  0.701
   1.289  1.823  2.310  2.755  3.164  3.551  3.905  4.232  4.537  4.821
   5.089  5.343  5.584  5.816  6.038  6.254  6.463  6.666  6.864  7.058
   7.249  7.426  7.632  7.870  8.126  8.543  9.185  9.885 10.567 11.214
  11.823 12.396 12.939 13.459 13.960 14.447 14.924 15.392 15.856 16.316
 -45.006-40.094-35.632-31.581-27.904-24.566-21.538-18.791-40.036-37.418
 -34.845-32.367 -7.841 -6.185 -4.815 -3.617 -2.550 -1.595 -0.735  0.040
   0.741  1.374  1.949  2.472  2.948  3.401  3.810  4.185  4.530  4.850
   5.148  5.427  5.691  5.941  6.180  6.409  6.630  6.844  7.051  7.254
   7.451  7.642  7.837  8.036  8.229  8.454  8.823  9.376 10.035 10.713
  11.364 11.977 12.556 13.105 13.631 14.138 14.631 15.113 15.586 16.053
 -55.590-49.635-44.226-39.315-34.857-30.811-27.140-23.810-47.832-44.731
 -41.690-38.758-10.646 -8.356 -6.681 -5.236 -3.957 -2.812 -1.784 -0.857
  -0.020  0.736  1.420  2.039  2.601  3.139  3.615  4.049  4.446  4.811
   5.148  5.461  5.752  6.027  6.286  6.532  6.768  6.995  7.214  7.426
   7.633  7.833  8.031  8.227  8.417  8.607  8.826  9.119  9.562 10.170
  10.837 11.490 12.110 12.698 13.257 13.792 14.308 14.808 15.296 15.776
 -68.521-61.303-54.747-48.794-43.390-38.485-34.036-30.000-57.260-53.574
 -49.965-46.485-43.141-11.089 -9.031 -7.291 -5.756 -4.385 -3.152 -2.042
  -1.041 -0.136  0.681  1.420  2.090  2.740  3.299  3.807  4.268  4.690
   5.076  5.431  5.760  6.066  6.351  6.621  6.876  7.119  7.352  7.576
   7.793  8.004  8.209  8.410  8.606  8.799  8.993  9.197  9.434  9.783
  10.310 10.943 11.593 12.222 12.822 13.393 13.940 14.468 14.978 15.475
 -84.295-75.547-67.601-60.386-53.836-47.892-42.499-37.608-68.665-64.271
 -59.973-55.829-51.848-14.517-11.967 -9.873 -8.032 -6.388 -4.911 -3.580
  -2.379 -1.295 -0.315  0.571  1.372  2.178  2.838  3.435  3.976  4.468
   4.916  5.325  5.701  6.047  6.368  6.666  6.946  7.211  7.462  7.702
   7.932  8.154  8.369  8.579  8.783  8.982  9.178  9.372  9.567  9.779
  10.056 10.475 11.045 11.680 12.315 12.927 13.514 14.077 14.616 15.139
 -99.999-92.911-83.282-74.538-66.600-59.397-52.862-46.934-82.465-77.212
 -72.081-67.132-62.379-18.836-15.612-13.094-10.886 -8.914 -7.143 -5.546
  -4.104 -2.802 -1.626 -0.563  0.399  1.418  2.200  2.907  3.545  4.123
   4.647  5.124  5.558  5.956  6.321  6.658  6.971  7.264  7.538  7.798
   8.045  8.282  8.510  8.730  8.943  9.151  9.353  9.552  9.747  9.941
  10.142 10.372 10.693 11.166 11.759 12.390 13.017 13.620 14.198 14.753
 -99.999-99.999-99.999-91.790-82.172-73.443-65.524-58.341-99.167-92.874
 -86.732-80.809-75.121-24.723-20.118-17.092-14.443-12.077 -9.949 -8.031
  -6.299 -4.735 -3.320 -2.042 -0.886  0.421  1.351  2.189  2.945  3.627
   4.245  4.804  5.312  5.774  6.196  6.582  6.938  7.266  7.572  7.859
   8.128  8.383  8.627  8.861  9.086  9.303  9.515  9.721  9.923 10.120
  10.315 10.511 10.718 10.972 11.335 11.848 12.460 13.092 13.708 14.303
 -99.999-99.999-99.999-99.999-99.999-90.567-80.971-72.268-99.999-99.999
 -99.999-97.360-90.539-84.011-25.665-22.030-18.852-16.010-13.454-11.148
  -9.065 -7.182 -5.481 -3.942 -2.551 -0.863  0.245  1.242  2.140  2.950
   3.680  4.341  4.938  5.479  5.971  6.419  6.829  7.204  7.551  7.872
   8.171  8.451  8.716  8.967  9.207  9.438  9.660  9.876 10.086 10.290
  10.491 10.687 10.882 11.081 11.297 11.574 11.986 12.537 13.153 13.780
 -99.999-99.999-99.999-99.999-99.999-99.999-99.793-89.248-99.999-99.999
 -99.999-99.999-99.999-99.999-32.475-28.110-24.293-20.878-17.803-15.029
 -12.521-10.255 -8.206 -6.352 -4.676 -2.496 -1.170  0.020  1.090  2.052
   2.920  3.702  4.408  5.047  5.625  6.149  6.625  7.060  7.458  7.823
   8.161  8.474  8.766  9.041  9.301  9.549  9.786 10.013 10.234 10.448
  10.656 10.859 11.058 11.254 11.449 11.650 11.881 12.194 12.642 13.214
 -99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999-99.999
 -99.999-99.999-99.999-99.999-40.815-35.574-30.988-26.879-23.178-19.836
 -16.816-14.085-11.615 -9.381 -7.360 -4.552 -2.962 -1.538 -0.259  0.889
   1.922  2.852  3.690  4.446  5.128  5.746  6.305  6.813  7.275  7.697
   8.083  8.439  8.768  9.074  9.360  9.630  9.885 10.129 10.363 10.588
  10.806 11.018 11.225 11.426 11.624 11.820 12.016 12.224 12.469 12.810
 -10.094 -9.869 -9.644 -9.419 -9.194 -8.970 -8.745 -8.520 -8.295 -8.070
  -7.845 -7.620 -7.395 -7.170 -6.945 -6.721 -6.496 -6.271 -6.046 -5.822
  -5.597 -5.373 -5.148 -4.924 -4.699 -4.472 -4.244 -4.010 -3.766 -3.502
  -3.203 -2.853 -2.442 -1.977 -1.475 -0.951 -0.415  0.126  0.668  1.209
   1.747  2.282  2.811  3.333  3.845  4.345  4.832  5.302  5.755  6.191
   6.611  7.015  7.405  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -9.844 -9.619 -9.394 -9.169 -8.945 -8.720 -8.495 -8.270 -8.045 -7.820
  -7.595 -7.370 -7.145 -6.920 -6.695 -6.471 -6.246 -6.021 -5.796 -5.572
  -5.347 -5.123 -4.899 -4.674 -4.449 -4.224 -3.998 -3.769 -3.534 -3.286
  -3.016 -2.706 -2.342 -1.918 -1.443 -0.934 -0.407  0.130  0.669  1.210
   1.748  2.282  2.811  3.333  3.845  4.345  4.832  5.302  5.755  6.191
   6.611  7.015  7.405  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -9.595 -9.370 -9.145 -8.920 -8.695 -8.470 -8.245 -8.020 -7.795 -7.570
  -7.345 -7.120 -6.895 -6.670 -6.445 -6.221 -5.996 -5.771 -5.547 -5.322
  -5.097 -4.873 -4.649 -4.424 -4.200 -3.975 -3.750 -3.524 -3.294 -3.057
  -2.805 -2.527 -2.206 -1.828 -1.391 -0.907 -0.393  0.136  0.673  1.211
   1.748  2.283  2.811  3.333  3.845  4.345  4.832  5.302  5.755  6.191
   6.611  7.015  7.405  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -9.345 -9.120 -8.895 -8.670 -8.445 -8.220 -7.995 -7.770 -7.545 -7.320
  -7.095 -6.870 -6.645 -6.420 -6.195 -5.971 -5.746 -5.521 -5.297 -5.072
  -4.847 -4.623 -4.399 -4.174 -3.950 -3.726 -3.502 -3.276 -3.049 -2.818
  -2.579 -2.323 -2.037 -1.704 -1.311 -0.862 -0.370  0.148  0.678  1.214
   1.750  2.283  2.812  3.333  3.845  4.345  4.832  5.302  5.755  6.191
   6.611  7.015  7.405  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -9.095 -8.870 -8.645 -8.420 -8.195 -7.970 -7.745 -7.520 -7.295 -7.070
  -6.845 -6.620 -6.395 -6.170 -5.945 -5.721 -5.496 -5.271 -5.047 -4.822
  -4.597 -4.373 -4.149 -3.925 -3.700 -3.476 -3.252 -3.028 -2.803 -2.575
  -2.343 -2.101 -1.840 -1.544 -1.198 -0.792 -0.331  0.167  0.688  1.218
   1.752  2.284  2.812  3.333  3.845  4.346  4.832  5.302  5.755  6.191
   6.611  7.015  7.405  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -8.846 -8.621 -8.395 -8.170 -7.945 -7.720 -7.495 -7.270 -7.045 -6.820
  -6.595 -6.370 -6.145 -5.920 -5.696 -5.471 -5.246 -5.021 -4.797 -4.572
  -4.347 -4.123 -3.899 -3.675 -3.451 -3.227 -3.003 -2.779 -2.555 -2.329
  -2.101 -1.868 -1.623 -1.355 -1.050 -0.690 -0.270  0.200  0.704  1.226
   1.756  2.286  2.813  3.334  3.846  4.346  4.832  5.302  5.755  6.191
   6.611  7.015  7.405  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -8.597 -8.372 -8.146 -7.921 -7.696 -7.471 -7.245 -7.020 -6.795 -6.570
  -6.345 -6.120 -5.895 -5.670 -5.446 -5.221 -4.996 -4.771 -4.547 -4.322
  -4.098 -3.873 -3.649 -3.425 -3.201 -2.977 -2.753 -2.529 -2.306 -2.081
  -1.856 -1.628 -1.392 -1.144 -0.869 -0.552 -0.179  0.254  0.733  1.240
   1.763  2.289  2.815  3.335  3.846  4.346  4.832  5.302  5.755  6.191
   6.611  7.015  7.405  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -8.349 -8.123 -7.898 -7.672 -7.447 -7.221 -6.996 -6.771 -6.546 -6.321
  -6.096 -5.871 -5.646 -5.421 -5.196 -4.971 -4.746 -4.521 -4.297 -4.072
  -3.848 -3.623 -3.399 -3.175 -2.951 -2.727 -2.503 -2.280 -2.056 -1.833
  -1.609 -1.383 -1.154 -0.917 -0.664 -0.381 -0.053  0.335  0.779  1.264
   1.774  2.295  2.817  3.336  3.847  4.346  4.832  5.302  5.755  6.191
   6.611  7.015  7.405  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -8.103 -7.876 -7.650 -7.424 -7.199 -6.973 -6.748 -6.522 -6.297 -6.072
  -5.846 -5.621 -5.396 -5.171 -4.946 -4.721 -4.496 -4.272 -4.047 -3.822
  -3.598 -3.373 -3.149 -2.925 -2.701 -2.477 -2.253 -2.030 -1.807 -1.583
  -1.360 -1.136 -0.911 -0.681 -0.441 -0.183  0.108  0.449  0.850  1.304
   1.795  2.305  2.822  3.338  3.848  4.347  4.832  5.302  5.755  6.191
   6.611  7.015  7.405  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -7.859 -7.632 -7.405 -7.178 -6.952 -6.726 -6.500 -6.274 -6.048 -5.823
  -5.597 -5.372 -5.147 -4.922 -4.697 -4.472 -4.247 -4.022 -3.797 -3.573
  -3.348 -3.123 -2.899 -2.675 -2.451 -2.227 -2.003 -1.780 -1.557 -1.334
  -1.111 -0.888 -0.664 -0.438 -0.207  0.035  0.298  0.599  0.953  1.366
   1.829  2.322  2.831  3.343  3.850  4.348  4.833  5.303  5.755  6.191
   6.611  7.015  7.405  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -7.621 -7.391 -7.163 -6.935 -6.708 -6.481 -6.254 -6.028 -5.801 -5.575
  -5.350 -5.124 -4.898 -4.673 -4.448 -4.223 -3.998 -3.773 -3.548 -3.323
  -3.098 -2.874 -2.649 -2.425 -2.201 -1.977 -1.753 -1.530 -1.307 -1.084
  -0.862 -0.639 -0.416 -0.193  0.033  0.266  0.511  0.781  1.093  1.459
   1.883  2.352  2.846  3.350  3.854  4.350  4.834  5.303  5.756  6.192
   6.611  7.015  7.406  7.784  8.151  8.510  8.860  9.202  9.538  9.869
  -7.390 -7.158 -6.927 -6.697 -6.468 -6.239 -6.011 -5.784 -5.557 -5.330
  -5.103 -4.877 -4.651 -4.425 -4.200 -3.974 -3.749 -3.524 -3.299 -3.074
